index,close,SMA_signal,Position,Entry/Exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns,Base Daily Returns,Base Cumulative Returns,Market Daily Returns,Market Cumulative Returns
2021-10-18,114.65099716186523,1,800,800.0,91720.79772949219,58279.20227050781,150000.0,,,,,,
2021-10-19,115.90499572753906,1,800,0.0,92723.99658203125,58279.20227050781,151003.19885253906,0.006687992350260519,0.006687992350260519,0.010937528645332373,0.010937528645332373,0.007393339551406308,0.007393339551406308
2021-10-20,116.00800399780272,1,800,0.0,92806.40319824217,58279.20227050781,151085.60546875,0.0005457276192633032,0.007237369791666781,0.0008887302019819909,0.011835979359356541,0.0036640298040166996,0.01108445877189057
2021-10-21,115.98800430297852,1,800,0.0,92790.40344238281,58279.20227050781,151069.60571289062,-0.0001058986116495575,0.0071307047526043554,-0.0001723992667314045,0.011661539578462499,0.002995871849622578,0.01411353823951611
2021-10-22,115.67000198364258,1,800,0.0,92536.00158691406,58279.20227050781,150815.20385742188,-0.0016840042328053473,0.0054346923828128,-0.0027416828252797565,0.00888788451040412,-0.0010725536274130976,0.0130258470854685
2021-10-25,116.23699531555177,1,800,0.0,92989.5962524414,58279.20227050781,151268.79852294922,0.0030076189530345854,0.008458656819661847,0.004901818295026672,0.013833269600328046,0.004748196569493546,0.01783589293740806
2021-10-26,116.34800338745116,1,800,0.0,93078.40270996092,58279.20227050781,151357.60498046875,0.0005870771658575968,0.009050699869792123,0.0009550149812289632,0.014801495561264755,0.0018197952535197182,0.019688145864237505
2021-10-27,115.94500312805177,1,800,0.0,92756.0025024414,58279.20227050781,151035.20477294922,-0.0021300562172685833,0.00690136515299522,-0.0034637488196282984,0.011286478078857298,-0.005051568068462853,0.014537121786799556
2021-10-28,117.11349754333496,1,800,0.0,93690.79803466797,58279.20227050781,151970.00030517578,0.00618925589985353,0.013133335367838894,0.010078005811019697,0.021478229081541622,0.009829281576461124,0.024509292826614404
2021-10-29,117.58799858093262,1,800,0.0,94070.3988647461,58279.20227050781,152349.6011352539,0.0024978668771193924,0.015664007568359617,0.004051634077635535,0.025616885084051244,0.001949334719149265,0.026506404361212432
2021-11-01,117.4299961090088,1,800,0.0,93943.99688720703,58279.20227050781,152223.19915771484,-0.0008296836788357353,0.014821327718099297,-0.0013436955627327274,0.02423876822649995,0.0018000771431341267,0.02835419507698389
2021-11-02,118.4340042114258,1,800,0.0,94747.20336914064,58279.20227050781,153026.40563964844,0.005276505068727566,0.020176037597656737,0.00854984361478639,0.03299584951903789,0.0036803630854131963,0.03213891189527507
2021-11-03,118.90600204467772,1,800,0.0,95124.80163574217,58279.20227050781,153404.00390625,0.002467536664820802,0.0226933593750005,0.003985323610348646,0.037112672267518354,0.006461279195357994,0.038807849573423425
2021-11-04,120.32100105285645,1,800,0.0,96256.80084228516,58279.20227050781,154536.00311279297,0.007379202483103198,0.030240020751953756,0.011900147880231193,0.04945446643596352,0.004181942361150437,0.043152084124650214
2021-11-05,120.89100112915038,1,800,0.0,96712.80090332031,58279.20227050781,154992.00317382812,0.0029507690884327253,0.03328002115885487,0.004737328241173344,0.05442607671763611,0.003732799652949259,0.04704596186224408
2021-11-08,121.79099769592288,1,800,0.0,97432.79815673831,58279.20227050781,155712.00042724612,0.0046453832370338954,0.03808000284830815,0.007444694463329071,0.062275956692965595,0.0008877879113036169,0.047975516609764624
2021-11-09,121.5869960784912,1,800,0.0,97269.59686279295,58279.20227050781,155548.79913330078,-0.0010480970862717376,0.03699199422200583,-0.0016750139278850495,0.06049662967024738,-0.003498775895770745,0.04430888513289255
