index,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2019-06-03,161.91126431000234,165.62453783674795,163.00982210978904,165.95534912109375,168.90087613239845,3.5497825492270487,-0.0021761622938844183
2019-06-04,161.91909433662892,165.60632074671327,163.16466457152265,165.7610493588448,168.35743414616692,3.132683820915492,0.3842530350438451
2019-06-05,161.9277993079424,165.63136681541695,163.18831387571143,165.7148990917206,168.2414843077298,3.0493156980541087,0.6049037260999107
2019-06-06,161.93799931776525,165.681313376376,163.19087614592254,165.71214949131013,168.2334228366977,3.0429553332416326,0.7365579739192397
2019-06-07,161.95326936447623,165.7838502714194,163.0597911881647,165.78869967460633,168.51760816104797,3.2920319560955256,0.959396959962692
2019-06-10,161.9695043541193,165.89644441282962,162.92118787425926,165.8565997695923,168.79201166492533,3.5396986305168467,0.9766624255078531
2019-06-11,161.98512437784674,166.00187815749848,162.92957819768796,166.04755026340484,169.16552232912173,3.755517092267579,0.9069078530852273
2019-06-12,162.00143437206745,166.09941244598426,162.9008586013899,166.18825020313264,169.47564180487538,3.9562262647624573,0.8499358442013989
2019-06-13,162.0172543832064,166.21923934979642,162.78602828007075,166.31750021934508,169.8489721586194,4.246663080694337,0.9017444174329985
2019-06-14,162.02784938442707,166.32824952559668,162.7032938691384,166.3944502258301,170.0856065825218,4.436633976291955,0.8528093035331289
2019-06-17,162.03593433058262,166.41357289020783,162.68054106525832,166.48330015182495,170.28605923839157,4.568336984068296,0.7656880340506428
2019-06-18,162.04633933174608,166.53739375206453,162.6407503966903,166.66365017414097,170.68654995159164,4.827567106861381,0.8613506244561656
2019-06-19,162.06144429361822,166.6748683958853,162.53399378385163,166.81834980487824,171.10270582590485,5.136552454856287,0.8763281282870276
2019-06-20,162.08248427402975,166.85867735827406,162.33285675147295,167.05139982700348,171.769942902534,5.649211057694821,0.9567720417927873
2019-06-21,162.10425925982,167.02802342455712,162.3561250964027,167.3382000541687,172.3202750119347,5.954498083705054,0.8852613646789713
2019-06-24,162.12847423040867,167.19496347821914,162.40344952316823,167.6135995388031,172.82374955443797,6.2168583336565115,0.8523310502689799
2019-06-25,162.14891423857213,167.31382767140104,162.70977110729615,167.88059979438782,173.0514284814795,6.160126534483027,0.7267915601057414
2019-06-26,162.17124420177936,167.4248145768032,163.21872842129656,168.18034970283512,173.14197098437367,5.900357907812002,0.6978833071789069
2019-06-27,162.19353420460226,167.54117482343585,163.72343247286935,168.47404978275299,173.22466709263662,5.639583444464653,0.7018633535470247
2019-06-28,162.21809920465947,167.68179545404948,164.62448760973464,168.86585003852844,173.10721246732223,5.023351290774402,0.7665594963312135
2019-07-01,162.2455542470217,167.84164676575088,165.8389557364987,169.30390012264252,172.76884450878634,4.093165465927066,0.8541332134516554
2019-07-02,162.2725242458582,168.01899418088792,166.51365049733155,169.66410031318665,172.81455012904175,3.7137494732705547,0.9284952461345833
2019-07-03,162.30496427071094,168.22875934056145,166.88597437896928,170.02025082588196,173.15452727279464,3.6869448570835215,1.0340554643766535
2019-07-05,162.3385642734766,168.41543552473743,167.27891581272868,170.32445072174073,173.36998563075278,3.5761570298412906,0.937452105280905
2019-07-08,162.36649923098088,168.5722810243825,167.50438334292642,170.53040030002595,173.55641725712547,3.548947227914375,0.8113986954432816
2019-07-09,162.39520423471927,168.73136804288458,167.699867436795,170.72910025596622,173.75833307513744,3.5485840605141585,0.8135942091005891
2019-07-10,162.42176420605182,168.90656919796984,167.91611598374178,170.95979988574985,174.00348378775792,3.5607012923998775,0.8678433247176993
2019-07-11,162.4489742099047,169.07674279424614,168.2207228934272,171.19764955520628,174.17457621698537,3.477765809885277,0.8440370859832862
2019-07-12,162.4816041828394,169.26612525937608,168.39071002156535,171.43519941329959,174.47968880503382,3.5517669675228274,0.9057817130958702
2019-07-15,162.51512416183948,169.4482378312429,168.6698282154738,171.68074926376343,174.69167031205305,3.5075814396217,0.8701934628081553
2019-07-16,162.54916419374945,169.59654232052324,169.21446233078476,171.91704961299897,174.61963689521318,3.1440596360837767,0.7429066220235487
2019-07-17,162.57866420710087,169.71558007733896,169.57776580399542,172.07009962558746,174.5624334471795,2.8968819417379144,0.6127267721659663
2019-07-18,162.6117241791487,169.85685139569327,169.868666184164,172.2338497018814,174.59903321959882,2.746479303355635,0.7291891908959344
2019-07-19,162.63898417484762,169.95901397715238,169.9563879532286,172.28884971618652,174.62131147914442,2.707617778864038,0.5371169014351351
2019-07-22,162.66766914975645,170.06807207902685,170.08458535076153,172.36699939250948,174.64941343425744,2.6483190515494255,0.5817108937333797
2019-07-23,162.70085913193228,170.20453985753798,170.19913941299635,172.4801496744156,174.76115993583485,2.644953944816297,0.7340740799606846
2019-07-24,162.74128417217733,170.35624438074953,170.5403148114772,172.67249991416932,174.80468501686144,2.469629041974801,0.8284201928563234
2019-07-25,162.78246416771412,170.47729350598004,171.02707896245812,172.83745007991791,174.6478211973777,2.0948829280028156,0.667243883966447
2019-07-26,162.82739414799215,170.62563478153828,171.50228425485452,173.03084983825684,174.55941542165917,1.7668127791444999,0.9020587038608205
2019-07-29,162.8718566454649,170.75937455902152,171.8613750756348,173.17629974842072,174.49122442120662,1.5185965685791227,0.8269006113934666
2019-07-30,162.9338866711855,170.879320876597,172.11026797340702,173.27929983615874,174.44833169891047,1.3493035392653143,0.7304068170431496
2019-07-31,163.00141172111037,170.94703393463865,172.15598670785204,173.29139973640443,174.42681276495682,1.3104089761863338,0.19817332437193316
2019-08-01,163.05797171080113,170.9831893415514,171.92410073437176,173.21644928932193,174.5087978442721,1.49217763122666,-0.02131929627174494
2019-08-02,163.1133167487383,170.98718215350215,171.52996812268134,173.12124948978425,174.71253085688716,1.8383432095050918,-0.13981250757565927
2019-08-05,163.14044678246975,170.865253586409,170.115029480464,172.89439988613128,175.67377029179858,3.2151074962494963,-0.40243390792310196
2019-08-06,163.17610679709912,170.81057705760466,169.5813433546717,172.7364999914169,175.8916566281621,3.653144108977524,-0.017485859733311786
2019-08-07,163.22039678871633,170.7639662235669,169.13357296430277,172.5576501560211,175.98172734773945,3.968618242798738,0.07132254882000369
2019-08-08,163.27627180254458,170.80530085274384,169.06301127551032,172.48625032424928,175.90948937298825,3.969289195288051,0.40239491791884235
2019-08-09,163.33021177327635,170.8135633543682,168.9264553349806,172.34175027370455,175.7570452124285,3.963398228577748,0.30590905714941624
2019-08-12,163.3806667586565,170.7718941554954,168.62071249447249,172.1338004207611,175.64688834704972,4.081810681808319,0.16086791910061618
2019-08-13,163.454786719203,170.79154529597048,168.54147565119888,172.035950217247,175.53042478329513,4.062493405169446,0.39083452101070043
2019-08-14,163.5024817532301,170.67595543605412,167.8690153703076,171.79655015468597,175.72408493906434,4.572309258645771,-0.0031841223028814115
2019-08-15,163.56206173670293,170.58670222934046,167.42414878859947,171.5506501531601,175.67715151772072,4.810825678452972,0.11824179735372448
